X,Y,Z,F
-16.8600,29.5800,-14.8200,37.1330
-13.8000,27.3600,-22.2600,37.8750
-13.8000,27.4800,-16.6200,34.9540
-14.8800,28.8600,-13.7400,35.2580
-16.8600,29.5800,-14.8200,37.1330
-20.2800,28.1400,-19.0200,39.5590
-13.8000,27.4800,-16.6200,34.9540
-14.8800,28.8600,-13.7400,35.2580
-16.8600,29.5800,-14.8200,37.1330
-20.2800,28.1400,-19.0200,39.5590
-22.0200,25.3800,-19.6200,38.9100
-14.8800,28.8600,-13.7400,35.2580
-16.8600,29.5800,-14.8200,37.1330
-20.2800,28.1400,-19.0200,39.5590
-22.0200,25.3800,-19.6200,38.9100
-23.5800,23.2200,-13.5000,35.7410
-16.8600,29.5800,-14.8200,37.1330
-20.2800,28.1400,-19.0200,39.5590
-22.0200,25.3800,-19.6200,38.9100
-23.5800,23.2200,-13.5000,35.7410
-24.3600,23.2800,-9.8400,35.1030
-20.2800,28.1400,-19.0200,39.5590
-22.0200,25.3800,-19.6200,38.9100
-23.5800,23.2200,-13.5000,35.7410
-24.3600,23.2800,-9.8400,35.1030
-24.5400,25.3800,-8.4000,36.2890
-22.0200,25.3800,-19.6200,38.9100
-23.5800,23.2200,-13.5000,35.7410
-24.3600,23.2800,-9.8400,35.1030
-24.5400,25.3800,-8.4000,36.2890
-22.2000,27.8400,-12.6000,37.7710
-23.5800,23.2200,-13.5000,35.7410
-24.3600,23.2800,-9.8400,35.1030
-24.5400,25.3800,-8.4000,36.2890
-22.2000,27.8400,-12.6000,37.7710
-19.3200,26.9400,-16.6800,37.1110
-24.3600,23.2800,-9.8400,35.1030
-24.5400,25.3800,-8.4000,36.2890
-22.2000,27.8400,-12.6000,37.7710
-19.3200,26.9400,-16.6800,37.1110
-15.9600,27.0000,-16.9800,35.6660
-24.5400,25.3800,-8.4000,36.2890
-22.2000,27.8400,-12.6000,37.7710
-19.3200,26.9400,-16.6800,37.1110
-15.9600,27.0000,-16.9800,35.6660
-11.4000,29.0400,-14.6400,34.4620
-22.2000,27.8400,-12.6000,37.7710
-19.3200,26.9400,-16.6800,37.1110
-15.9600,27.0000,-16.9800,35.6660
-11.4000,29.0400,-14.6400,34.4620
-7.2000,33.5400,-12.5400,36.5240
-19.3200,26.9400,-16.6800,37.1110
-15.9600,27.0000,-16.9800,35.6660
-11.4000,29.0400,-14.6400,34.4620
-7.2000,33.5400,-12.5400,36.5240
-3.6600,37.6200,-17.2200,41.5350
-15.9600,27.0000,-16.9800,35.6660
-11.4000,29.0400,-14.6400,34.4620
-7.2000,33.5400,-12.5400,36.5240
-3.6600,37.6200,-17.2200,41.5350
-3.0000,38.2200,-22.9200,44.6660
-11.4000,29.0400,-14.6400,34.4620
-7.2000,33.5400,-12.5400,36.5240
-3.6600,37.6200,-17.2200,41.5350
-3.0000,38.2200,-22.9200,44.6660
-5.7000,34.8000,-31.5600,47.3240
-7.2000,33.5400,-12.5400,36.5240
-3.6600,37.6200,-17.2200,41.5350
-3.0000,38.2200,-22.9200,44.6660
-5.7000,34.8000,-31.5600,47.3240
-9.3000,29.7000,-35.9400,47.5420
-3.6600,37.6200,-17.2200,41.5350
-3.0000,38.2200,-22.9200,44.6660
-5.7000,34.8000,-31.5600,47.3240
-9.3000,29.7000,-35.9400,47.5420
-11.0400,25.8000,-36.2400,45.8350
-3.0000,38.2200,-22.9200,44.6660
-5.7000,34.8000,-31.5600,47.3240
-9.3000,29.7000,-35.9400,47.5420
-11.0400,25.8000,-36.2400,45.8350
-8.7000,26.1600,-37.8600,46.8340
-5.7000,34.8000,-31.5600,47.3240
-9.3000,29.7000,-35.9400,47.5420
-11.0400,25.8000,-36.2400,45.8350
-8.7000,26.1600,-37.8600,46.8340
-8.2800,24.0600,-44.4000,51.1740
-9.3000,29.7000,-35.9400,47.5420
-11.0400,25.8000,-36.2400,45.8350
-8.7000,26.1600,-37.8600,46.8340
-8.2800,24.0600,-44.4000,51.1740
-6.5400,19.6200,-48.1200,52.3760
-11.0400,25.8000,-36.2400,45.8350
-8.7000,26.1600,-37.8600,46.8340
-8.2800,24.0600,-44.4000,51.1740
-6.5400,19.6200,-48.1200,52.3760
-7.2600,12.5400,-45.7800,48.0180
-8.7000,26.1600,-37.8600,46.8340
-8.2800,24.0600,-44.4000,51.1740
-6.5400,19.6200,-48.1200,52.3760
-7.2600,12.5400,-45.7800,48.0180
-7.5600,15.6000,-37.5000,41.3130
-8.2800,24.0600,-44.4000,51.1740
-6.5400,19.6200,-48.1200,52.3760
-7.2600,12.5400,-45.7800,48.0180
-7.5600,15.6000,-37.5000,41.3130
-5.8800,25.6800,-34.3200,43.2650
-6.5400,19.6200,-48.1200,52.3760
-7.2600,12.5400,-45.7800,48.0180
-7.5600,15.6000,-37.5000,41.3130
-5.8800,25.6800,-34.3200,43.2650
-3.9000,30.6000,-35.9400,47.3630
-7.2600,12.5400,-45.7800,48.0180
-7.5600,15.6000,-37.5000,41.3130
-5.8800,25.6800,-34.3200,43.2650
-3.9000,30.6000,-35.9400,47.3630
-1.6200,32.4600,-42.3000,53.3440
-7.5600,15.6000,-37.5000,41.3130
-5.8800,25.6800,-34.3200,43.2650
-3.9000,30.6000,-35.9400,47.3630
-1.6200,32.4600,-42.3000,53.3440
-1.5600,28.6800,-46.8600,54.9620
-5.8800,25.6800,-34.3200,43.2650
-3.9000,30.6000,-35.9400,47.3630
-1.6200,32.4600,-42.3000,53.3440
-1.5600,28.6800,-46.8600,54.9620
-5.6400,22.2600,-46.0800,51.4850
-3.9000,30.6000,-35.9400,47.3630
-1.6200,32.4600,-42.3000,53.3440
-1.5600,28.6800,-46.8600,54.9620
-5.6400,22.2600,-46.0800,51.4850
-9.0600,19.9800,-40.8000,46.3240
-1.6200,32.4600,-42.3000,53.3440
-1.5600,28.6800,-46.8600,54.9620
-5.6400,22.2600,-46.0800,51.4850
-9.0600,19.9800,-40.8000,46.3240
-12.1200,22.7400,-33.1800,42.0110
-1.5600,28.6800,-46.8600,54.9620
-5.6400,22.2600,-46.0800,51.4850
-9.0600,19.9800,-40.8000,46.3240
-12.1200,22.7400,-33.1800,42.0110
-16.6800,28.5600,-29.6400,44.4120
-5.6400,22.2600,-46.0800,51.4850
-9.0600,19.9800,-40.8000,46.3240
-12.1200,22.7400,-33.1800,42.0110
-16.6800,28.5600,-29.6400,44.4120
-18.7200,30.7200,-28.1400,45.6730
-9.0600,19.9800,-40.8000,46.3240
-12.1200,22.7400,-33.1800,42.0110
-16.6800,28.5600,-29.6400,44.4120
-18.7200,30.7200,-28.1400,45.6730
-18.6000,33.4200,-24.3000,45.3140
-12.1200,22.7400,-33.1800,42.0110
-16.6800,28.5600,-29.6400,44.4120
-18.7200,30.7200,-28.1400,45.6730
-18.6000,33.4200,-24.3000,45.3140
-15.2400,35.2200,-16.9800,41.9650
-16.6800,28.5600,-29.6400,44.4120
-18.7200,30.7200,-28.1400,45.6730
-18.6000,33.4200,-24.3000,45.3140
-15.2400,35.2200,-16.9800,41.9650
-9.6600,40.3200,-12.1200,43.1960
-18.7200,30.7200,-28.1400,45.6730
-18.6000,33.4200,-24.3000,45.3140
-15.2400,35.2200,-16.9800,41.9650
-9.6600,40.3200,-12.1200,43.1960
-3.9000,43.0800,-14.0400,45.4780
-18.6000,33.4200,-24.3000,45.3140
-15.2400,35.2200,-16.9800,41.9650
-9.6600,40.3200,-12.1200,43.1960
-3.9000,43.0800,-14.0400,45.4780
2.6400,43.1400,-25.8600,50.3660
-15.2400,35.2200,-16.9800,41.9650
-9.6600,40.3200,-12.1200,43.1960
-3.9000,43.0800,-14.0400,45.4780
2.6400,43.1400,-25.8600,50.3660
7.9200,38.6400,-39.6000,55.8920
-9.6600,40.3200,-12.1200,43.1960
-3.9000,43.0800,-14.0400,45.4780
2.6400,43.1400,-25.8600,50.3660
7.9200,38.6400,-39.6000,55.8920
11.9400,27.6600,-47.9400,56.6210
-3.9000,43.0800,-14.0400,45.4780
2.6400,43.1400,-25.8600,50.3660
7.9200,38.6400,-39.6000,55.8920
11.9400,27.6600,-47.9400,56.6210
13.9800,23.5200,-49.9800,56.9790
2.6400,43.1400,-25.8600,50.3660
7.9200,38.6400,-39.6000,55.8920
11.9400,27.6600,-47.9400,56.6210
13.9800,23.5200,-49.9800,56.9790
16.3200,24.7200,-49.7400,57.8920
7.9200,38.6400,-39.6000,55.8920
11.9400,27.6600,-47.9400,56.6210
13.9800,23.5200,-49.9800,56.9790
16.3200,24.7200,-49.7400,57.8920
17.5200,30.7200,-48.3600,59.9110
11.9400,27.6600,-47.9400,56.6210
13.9800,23.5200,-49.9800,56.9790
16.3200,24.7200,-49.7400,57.8920
17.5200,30.7200,-48.3600,59.9110
17.6400,29.7000,-45.7800,57.3500
13.9800,23.5200,-49.9800,56.9790
16.3200,24.7200,-49.7400,57.8920
17.5200,30.7200,-48.3600,59.9110
17.6400,29.7000,-45.7800,57.3500
16.9800,29.5200,-41.0400,53.3290
16.3200,24.7200,-49.7400,57.8920
17.5200,30.7200,-48.3600,59.9110
17.6400,29.7000,-45.7800,57.3500
16.9800,29.5200,-41.0400,53.3290
15.5400,36.2400,-32.3400,50.9970
17.5200,30.7200,-48.3600,59.9110
17.6400,29.7000,-45.7800,57.3500
16.9800,29.5200,-41.0400,53.3290
15.5400,36.2400,-32.3400,50.9970
12.3600,42.4800,-32.6400,54.9790
17.6400,29.7000,-45.7800,57.3500
16.9800,29.5200,-41.0400,53.3290
15.5400,36.2400,-32.3400,50.9970
12.3600,42.4800,-32.6400,54.9790
6.6000,45.6000,-39.1200,60.4420
16.9800,29.5200,-41.0400,53.3290
15.5400,36.2400,-32.3400,50.9970
12.3600,42.4800,-32.6400,54.9790
6.6000,45.6000,-39.1200,60.4420
-1.0800,39.6600,-47.9400,62.2280
15.5400,36.2400,-32.3400,50.9970
12.3600,42.4800,-32.6400,54.9790
6.6000,45.6000,-39.1200,60.4420
-1.0800,39.6600,-47.9400,62.2280
-4.9200,26.6400,-48.4200,55.4830
12.3600,42.4800,-32.6400,54.9790
6.6000,45.6000,-39.1200,60.4420
-1.0800,39.6600,-47.9400,62.2280
-4.9200,26.6400,-48.4200,55.4830
-5.7600,20.5200,-44.1000,48.9800
6.6000,45.6000,-39.1200,60.4420
-1.0800,39.6600,-47.9400,62.2280
-4.9200,26.6400,-48.4200,55.4830
-5.7600,20.5200,-44.1000,48.9800
-4.2000,18.5400,-36.0600,40.7640
-1.0800,39.6600,-47.9400,62.2280
-4.9200,26.6400,-48.4200,55.4830
-5.7600,20.5200,-44.1000,48.9800
-4.2000,18.5400,-36.0600,40.7640
-1.6800,23.1600,-32.8200,40.2040
-4.9200,26.6400,-48.4200,55.4830
-5.7600,20.5200,-44.1000,48.9800
-4.2000,18.5400,-36.0600,40.7640
-1.6800,23.1600,-32.8200,40.2040
0.9600,25.6800,-36.2400,44.4270
-5.7600,20.5200,-44.1000,48.9800
-4.2000,18.5400,-36.0600,40.7640
-1.6800,23.1600,-32.8200,40.2040
0.9600,25.6800,-36.2400,44.4270
2.7600,24.2400,-37.2600,44.5370
-4.2000,18.5400,-36.0600,40.7640
-1.6800,23.1600,-32.8200,40.2040
0.9600,25.6800,-36.2400,44.4270
2.7600,24.2400,-37.2600,44.5370
7.2000,20.2200,-36.6600,42.4810
-1.6800,23.1600,-32.8200,40.2040
0.9600,25.6800,-36.2400,44.4270
2.7600,24.2400,-37.2600,44.5370
7.2000,20.2200,-36.6600,42.4810
8.2800,16.5600,-33.6000,38.3630
0.9600,25.6800,-36.2400,44.4270
2.7600,24.2400,-37.2600,44.5370
7.2000,20.2200,-36.6600,42.4810
8.2800,16.5600,-33.6000,38.3630
8.5800,12.4800,-31.5000,34.9520
2.7600,24.2400,-37.2600,44.5370
7.2000,20.2200,-36.6600,42.4810
8.2800,16.5600,-33.6000,38.3630
8.5800,12.4800,-31.5000,34.9520
6.8400,12.1200,-27.7200,31.0170
7.2000,20.2200,-36.6600,42.4810
8.2800,16.5600,-33.6000,38.3630
8.5800,12.4800,-31.5000,34.9520
6.8400,12.1200,-27.7200,31.0170
5.8200,15.7800,-20.1000,26.2090
8.2800,16.5600,-33.6000,38.3630
8.5800,12.4800,-31.5000,34.9520
6.8400,12.1200,-27.7200,31.0170
5.8200,15.7800,-20.1000,26.2090
2.7600,24.1800,-16.1400,29.2030
8.5800,12.4800,-31.5000,34.9520
6.8400,12.1200,-27.7200,31.0170
5.8200,15.7800,-20.1000,26.2090
2.7600,24.1800,-16.1400,29.2030
0.0600,33.0000,-18.4200,37.7930
6.8400,12.1200,-27.7200,31.0170
5.8200,15.7800,-20.1000,26.2090
2.7600,24.1800,-16.1400,29.2030
0.0600,33.0000,-18.4200,37.7930
-2.0400,36.3000,-23.5800,43.3340
5.8200,15.7800,-20.1000,26.2090
2.7600,24.1800,-16.1400,29.2030
0.0600,33.0000,-18.4200,37.7930
-2.0400,36.3000,-23.5800,43.3340
-6.8400,35.1600,-33.6000,49.1120
2.7600,24.1800,-16.1400,29.2030
0.0600,33.0000,-18.4200,37.7930
-2.0400,36.3000,-23.5800,43.3340
-6.8400,35.1600,-33.6000,49.1120
-12.6000,29.5200,-37.6800,49.4970
0.0600,33.0000,-18.4200,37.7930
-2.0400,36.3000,-23.5800,43.3340
-6.8400,35.1600,-33.6000,49.1120
-12.6000,29.5200,-37.6800,49.4970
-13.7400,26.2800,-36.1800,46.7810
-2.0400,36.3000,-23.5800,43.3340
-6.8400,35.1600,-33.6000,49.1120
-12.6000,29.5200,-37.6800,49.4970
-13.7400,26.2800,-36.1800,46.7810
-11.9400,24.6000,-31.0200,41.3520
-6.8400,35.1600,-33.6000,49.1120
-12.6000,29.5200,-37.6800,49.4970
-13.7400,26.2800,-36.1800,46.7810
-11.9400,24.6000,-31.0200,41.3520
-7.9200,25.6800,-30.8400,40.9060
-12.6000,29.5200,-37.6800,49.4970
-13.7400,26.2800,-36.1800,46.7810
-11.9400,24.6000,-31.0200,41.3520
-7.9200,25.6800,-30.8400,40.9060
-3.4200,24.3000,-36.1800,43.7170
-13.7400,26.2800,-36.1800,46.7810
-11.9400,24.6000,-31.0200,41.3520
-7.9200,25.6800,-30.8400,40.9060
-3.4200,24.3000,-36.1800,43.7170
-1.0800,22.9800,-40.7400,46.7870
-11.9400,24.6000,-31.0200,41.3520
-7.9200,25.6800,-30.8400,40.9060
-3.4200,24.3000,-36.1800,43.7170
-1.0800,22.9800,-40.7400,46.7870
1.7400,23.8200,-44.1000,50.1520
-7.9200,25.6800,-30.8400,40.9060
-3.4200,24.3000,-36.1800,43.7170
-1.0800,22.9800,-40.7400,46.7870
1.7400,23.8200,-44.1000,50.1520
1.8000,26.1600,-40.1400,47.9460
-3.4200,24.3000,-36.1800,43.7170
-1.0800,22.9800,-40.7400,46.7870
1.7400,23.8200,-44.1000,50.1520
1.8000,26.1600,-40.1400,47.9460
1.0200,28.8600,-35.3400,45.6380
-1.0800,22.9800,-40.7400,46.7870
1.7400,23.8200,-44.1000,50.1520
1.8000,26.1600,-40.1400,47.9460
1.0200,28.8600,-35.3400,45.6380
-0.9000,31.1400,-36.3000,47.8350
1.7400,23.8200,-44.1000,50.1520
1.8000,26.1600,-40.1400,47.9460
1.0200,28.8600,-35.3400,45.6380
-0.9000,31.1400,-36.3000,47.8350
-0.7800,31.2000,-41.5800,51.9900
1.8000,26.1600,-40.1400,47.9460
1.0200,28.8600,-35.3400,45.6380
-0.9000,31.1400,-36.3000,47.8350
-0.7800,31.2000,-41.5800,51.9900
-2.4000,27.4800,-47.7000,55.1020
1.0200,28.8600,-35.3400,45.6380
-0.9000,31.1400,-36.3000,47.8350
-0.7800,31.2000,-41.5800,51.9900
-2.4000,27.4800,-47.7000,55.1020
-4.9800,26.0400,-51.2400,57.6920
-0.9000,31.1400,-36.3000,47.8350
-0.7800,31.2000,-41.5800,51.9900
-2.4000,27.4800,-47.7000,55.1020
-4.9800,26.0400,-51.2400,57.6920
-9.7200,24.4800,-52.0200,58.3080
-0.7800,31.2000,-41.5800,51.9900
-2.4000,27.4800,-47.7000,55.1020
-4.9800,26.0400,-51.2400,57.6920
-9.7200,24.4800,-52.0200,58.3080
-13.8000,22.6800,-51.6000,58.0290
-2.4000,27.4800,-47.7000,55.1020
-4.9800,26.0400,-51.2400,57.6920
-9.7200,24.4800,-52.0200,58.3080
-13.8000,22.6800,-51.6000,58.0290
-17.5200,21.4800,-49.2600,56.5230
-4.9800,26.0400,-51.2400,57.6920
-9.7200,24.4800,-52.0200,58.3080
-13.8000,22.6800,-51.6000,58.0290
-17.5200,21.4800,-49.2600,56.5230
-23.0400,23.7000,-41.3400,52.9290
-9.7200,24.4800,-52.0200,58.3080
-13.8000,22.6800,-51.6000,58.0290
-17.5200,21.4800,-49.2600,56.5230
-23.0400,23.7000,-41.3400,52.9290
-27.2400,28.6800,-31.2600,50.4160
-13.8000,22.6800,-51.6000,58.0290
-17.5200,21.4800,-49.2600,56.5230
-23.0400,23.7000,-41.3400,52.9290
-27.2400,28.6800,-31.2600,50.4160
-30.4200,32.1600,-23.1600,49.9600
-17.5200,21.4800,-49.2600,56.5230
-23.0400,23.7000,-41.3400,52.9290
-27.2400,28.6800,-31.2600,50.4160
-30.4200,32.1600,-23.1600,49.9600
-31.8000,31.3800,-18.3600,48.3010
-23.0400,23.7000,-41.3400,52.9290
-27.2400,28.6800,-31.2600,50.4160
-30.4200,32.1600,-23.1600,49.9600
-31.8000,31.3800,-18.3600,48.3010
-31.2000,30.3000,-10.9800,44.8560
-27.2400,28.6800,-31.2600,50.4160
-30.4200,32.1600,-23.1600,49.9600
-31.8000,31.3800,-18.3600,48.3010
-31.2000,30.3000,-10.9800,44.8560
-25.5600,32.3400,-4.3800,41.4530
-30.4200,32.1600,-23.1600,49.9600
-31.8000,31.3800,-18.3600,48.3010
-31.2000,30.3000,-10.9800,44.8560
-25.5600,32.3400,-4.3800,41.4530
-16.2000,37.3200,-5.6400,41.0730
-31.8000,31.3800,-18.3600,48.3010
-31.2000,30.3000,-10.9800,44.8560
-25.5600,32.3400,-4.3800,41.4530
-16.2000,37.3200,-5.6400,41.0730
-8.9400,36.9600,-11.5200,39.7330
-31.2000,30.3000,-10.9800,44.8560
-25.5600,32.3400,-4.3800,41.4530
-16.2000,37.3200,-5.6400,41.0730
-8.9400,36.9600,-11.5200,39.7330
-2.5800,31.0800,-25.6200,40.3610
-25.5600,32.3400,-4.3800,41.4530
-16.2000,37.3200,-5.6400,41.0730
-8.9400,36.9600,-11.5200,39.7330
-2.5800,31.0800,-25.6200,40.3610
-1.4400,24.9000,-38.1000,45.5380
-16.2000,37.3200,-5.6400,41.0730
-8.9400,36.9600,-11.5200,39.7330
-2.5800,31.0800,-25.6200,40.3610
-1.4400,24.9000,-38.1000,45.5380
-2.0400,19.4400,-44.6400,48.7320
-8.9400,36.9600,-11.5200,39.7330
-2.5800,31.0800,-25.6200,40.3610
-1.4400,24.9000,-38.1000,45.5380
-2.0400,19.4400,-44.6400,48.7320
-2.8200,18.3000,-45.0600,48.7160
-8.0400,-22.9200,-12.5400,27.3350
-7.3200,-23.0400,-14.1600,28.0170
-5.6400,-24.5400,-18.5400,31.2690
-4.5000,-26.8800,-22.7400,35.4950
-3.1800,-27.9600,-29.2800,40.6100
-7.3200,-23.0400,-14.1600,28.0170
-5.6400,-24.5400,-18.5400,31.2690
-4.5000,-26.8800,-22.7400,35.4950
-3.1800,-27.9600,-29.2800,40.6100
-2.7600,-25.3800,-35.4000,43.6450
-5.6400,-24.5400,-18.5400,31.2690
-4.5000,-26.8800,-22.7400,35.4950
-3.1800,-27.9600,-29.2800,40.6100
-2.7600,-25.3800,-35.4000,43.6450
-5.3400,-17.1000,-42.0000,45.6610
-4.5000,-26.8800,-22.7400,35.4950
-3.1800,-27.9600,-29.2800,40.6100
-2.7600,-25.3800,-35.4000,43.6450
-5.3400,-17.1000,-42.0000,45.6610
-6.9600,-12.9000,-43.4400,45.8460
-3.1800,-27.9600,-29.2800,40.6100
-2.7600,-25.3800,-35.4000,43.6450
-5.3400,-17.1000,-42.0000,45.6610
-6.9600,-12.9000,-43.4400,45.8460
-11.9400,-18.1200,-41.4000,46.7420
-2.7600,-25.3800,-35.4000,43.6450
-5.3400,-17.1000,-42.0000,45.6610
-6.9600,-12.9000,-43.4400,45.8460
-11.9400,-18.1200,-41.4000,46.7420
-17.1600,-24.6000,-36.9000,47.5520
-5.3400,-17.1000,-42.0000,45.6610
-6.9600,-12.9000,-43.4400,45.8460
-11.9400,-18.1200,-41.4000,46.7420
-17.1600,-24.6000,-36.9000,47.5520
-24.4800,-26.2800,-30.6600,47.2220
-6.9600,-12.9000,-43.4400,45.8460
-11.9400,-18.1200,-41.4000,46.7420
-17.1600,-24.6000,-36.9000,47.5520
-24.4800,-26.2800,-30.6600,47.2220
-28.2600,-26.0400,-24.0600,45.3390
-11.9400,-18.1200,-41.4000,46.7420
-17.1600,-24.6000,-36.9000,47.5520
-24.4800,-26.2800,-30.6600,47.2220
-28.2600,-26.0400,-24.0600,45.3390
-29.1000,-26.4600,-24.7200,46.4540
-17.1600,-24.6000,-36.9000,47.5520
-24.4800,-26.2800,-30.6600,47.2220
-28.2600,-26.0400,-24.0600,45.3390
-29.1000,-26.4600,-24.7200,46.4540
-25.0800,-29.8200,-30.2400,49.3220
-24.4800,-26.2800,-30.6600,47.2220
-28.2600,-26.0400,-24.0600,45.3390
-29.1000,-26.4600,-24.7200,46.4540
-25.0800,-29.8200,-30.2400,49.3220
-19.6800,-28.7400,-33.6000,48.3970
-28.2600,-26.0400,-24.0600,45.3390
-29.1000,-26.4600,-24.7200,46.4540
-25.0800,-29.8200,-30.2400,49.3220
-19.6800,-28.7400,-33.6000,48.3970
-13.6800,-25.3800,-34.3200,44.8240
-29.1000,-26.4600,-24.7200,46.4540
-25.0800,-29.8200,-30.2400,49.3220
-19.6800,-28.7400,-33.6000,48.3970
-13.6800,-25.3800,-34.3200,44.8240
-10.9200,-23.1000,-34.5000,42.9310
-25.0800,-29.8200,-30.2400,49.3220
-19.6800,-28.7400,-33.6000,48.3970
-13.6800,-25.3800,-34.3200,44.8240
-10.9200,-23.1000,-34.5000,42.9310
-6.3600,-20.5200,-35.3400,41.3570
-19.6800,-28.7400,-33.6000,48.3970
-13.6800,-25.3800,-34.3200,44.8240
-10.9200,-23.1000,-34.5000,42.9310
-6.3600,-20.5200,-35.3400,41.3570
-2.1600,-18.1200,-35.2200,39.6670
-13.6800,-25.3800,-34.3200,44.8240
-10.9200,-23.1000,-34.5000,42.9310
-6.3600,-20.5200,-35.3400,41.3570
-2.1600,-18.1200,-35.2200,39.6670
2.6400,-17.4000,-36.1200,40.1790
-10.9200,-23.1000,-34.5000,42.9310
-6.3600,-20.5200,-35.3400,41.3570
-2.1600,-18.1200,-35.2200,39.6670
2.6400,-17.4000,-36.1200,40.1790
7.2000,-17.9400,-38.1000,42.7230
-6.3600,-20.5200,-35.3400,41.3570
-2.1600,-18.1200,-35.2200,39.6670
2.6400,-17.4000,-36.1200,40.1790
7.2000,-17.9400,-38.1000,42.7230
13.6800,-16.9200,-45.1800,50.1460
-2.1600,-18.1200,-35.2200,39.6670
2.6400,-17.4000,-36.1200,40.1790
7.2000,-17.9400,-38.1000,42.7230
13.6800,-16.9200,-45.1800,50.1460
21.1800,-17.3400,-55.6200,61.9910
2.6400,-17.4000,-36.1200,40.1790
7.2000,-17.9400,-38.1000,42.7230
13.6800,-16.9200,-45.1800,50.1460
21.1800,-17.3400,-55.6200,61.9910
24.8400,-24.9600,-65.5200,74.3830
7.2000,-17.9400,-38.1000,42.7230
13.6800,-16.9200,-45.1800,50.1460
21.1800,-17.3400,-55.6200,61.9910
24.8400,-24.9600,-65.5200,74.3830
27.3600,-33.3000,-68.0400,80.5410
13.6800,-16.9200,-45.1800,50.1460
21.1800,-17.3400,-55.6200,61.9910
24.8400,-24.9600,-65.5200,74.3830
27.3600,-33.3000,-68.0400,80.5410
24.1800,-39.7800,-65.4000,80.2760
21.1800,-17.3400,-55.6200,61.9910
24.8400,-24.9600,-65.5200,74.3830
27.3600,-33.3000,-68.0400,80.5410
24.1800,-39.7800,-65.4000,80.2760
18.8400,-44.1000,-58.5000,75.6440
24.8400,-24.9600,-65.5200,74.3830
27.3600,-33.3000,-68.0400,80.5410
24.1800,-39.7800,-65.4000,80.2760
18.8400,-44.1000,-58.5000,75.6440
10.9800,-44.6400,-51.1200,68.7500
27.3600,-33.3000,-68.0400,80.5410
24.1800,-39.7800,-65.4000,80.2760
18.8400,-44.1000,-58.5000,75.6440
10.9800,-44.6400,-51.1200,68.7500
9.4200,-41.6400,-45.3600,62.2910
24.1800,-39.7800,-65.4000,80.2760
18.8400,-44.1000,-58.5000,75.6440
10.9800,-44.6400,-51.1200,68.7500
9.4200,-41.6400,-45.3600,62.2910
7.0200,-38.8200,-42.7800,58.1930
18.8400,-44.1000,-58.5000,75.6440
10.9800,-44.6400,-51.1200,68.7500
9.4200,-41.6400,-45.3600,62.2910
7.0200,-38.8200,-42.7800,58.1930
7.5600,-34.2600,-40.3800,53.4920
10.9800,-44.6400,-51.1200,68.7500
9.4200,-41.6400,-45.3600,62.2910
7.0200,-38.8200,-42.7800,58.1930
7.5600,-34.2600,-40.3800,53.4920
6.3600,-31.0800,-37.3200,48.9820
9.4200,-41.6400,-45.3600,62.2910
7.0200,-38.8200,-42.7800,58.1930
7.5600,-34.2600,-40.3800,53.4920
6.3600,-31.0800,-37.3200,48.9820
6.6000,-28.8000,-33.6000,44.7430
7.0200,-38.8200,-42.7800,58.1930
7.5600,-34.2600,-40.3800,53.4920
6.3600,-31.0800,-37.3200,48.9820
6.6000,-28.8000,-33.6000,44.7430
6.5400,-28.2000,-27.7200,40.0800
7.5600,-34.2600,-40.3800,53.4920
6.3600,-31.0800,-37.3200,48.9820
6.6000,-28.8000,-33.6000,44.7430
6.5400,-28.2000,-27.7200,40.0800
7.7400,-27.4200,-20.8800,35.3230
6.3600,-31.0800,-37.3200,48.9820
6.6000,-28.8000,-33.6000,44.7430
6.5400,-28.2000,-27.7200,40.0800
7.7400,-27.4200,-20.8800,35.3230
7.5600,-25.5600,-17.7000,31.9960
6.6000,-28.8000,-33.6000,44.7430
6.5400,-28.2000,-27.7200,40.0800
7.7400,-27.4200,-20.8800,35.3230
7.5600,-25.5600,-17.7000,31.9960
8.1000,-22.2600,-16.5600,28.9020
6.5400,-28.2000,-27.7200,40.0800
7.7400,-27.4200,-20.8800,35.3230
7.5600,-25.5600,-17.7000,31.9960
8.1000,-22.2600,-16.5600,28.9020
9.9000,-23.2200,-20.9400,32.7970
7.7400,-27.4200,-20.8800,35.3230
7.5600,-25.5600,-17.7000,31.9960
8.1000,-22.2600,-16.5600,28.9020
9.9000,-23.2200,-20.9400,32.7970
10.3200,-25.9200,-23.6400,36.5680
7.5600,-25.5600,-17.7000,31.9960
8.1000,-22.2600,-16.5600,28.9020
9.9000,-23.2200,-20.9400,32.7970
10.3200,-25.9200,-23.6400,36.5680
10.9800,-29.5800,-25.5600,40.6060
8.1000,-22.2600,-16.5600,28.9020
9.9000,-23.2200,-20.9400,32.7970
10.3200,-25.9200,-23.6400,36.5680
10.9800,-29.5800,-25.5600,40.6060
10.6200,-31.5600,-27.6600,43.2880
9.9000,-23.2200,-20.9400,32.7970
10.3200,-25.9200,-23.6400,36.5680
10.9800,-29.5800,-25.5600,40.6060
10.6200,-31.5600,-27.6600,43.2880
10.2000,-34.4400,-29.7000,46.6070
10.3200,-25.9200,-23.6400,36.5680
10.9800,-29.5800,-25.5600,40.6060
10.6200,-31.5600,-27.6600,43.2880
10.2000,-34.4400,-29.7000,46.6070
10.0800,-35.1600,-31.2000,48.0760
10.9800,-29.5800,-25.5600,40.6060
